dolkhale	 -n, -r, -rne 
dolkning	 -en, -er, -erne
dolktid	 -en  
dollar	 -en, -s el. dollar, -ene
dollargrin	 -et, dollargrin, -ene 
dollarkurs	 -en, -er, -erne
dollering	 -en, -er, -erne
dolman	 -en, -er, -erne 
dolme	 -n, -r, -rne 
dolomit	 -ten 
dombog	 -en, dombøger, dombøgerne 
domesticering	 -en, -er, -erne
domestik	 -ken, -ker, -kerne 
domfældelse	 -n, -r, -rne
domhus	 -et, -e, -ene
domicil	 -et, -er, -erne dominans	 -en, -er, -erne
dominering	 -en, -er, -erne
dominicaner	 -en, -e, -ne 
dominikaner	 -en, -e, -ne 
dominikanermunk	 -en, -e, -ene
dominion	 -s 
dominobrik	 -ken, -ker, -kerne
dominoeffekt	 -en, -er, -erne
domkapitel	 domkapitlet, domkapitler, domkapitlerne 
domkirke	 -n, -r, -rne
dommedag	 -en, 
dommedagsprofet	 -en, -er, -erne
dommedagsprofeti	 -en, -er, -erne
dommedagsprædiken	 -en, -er, -erne
dommedagspræken	 -en, dommedagsprækner, dommedagspræknerne
dommer	 -en, -e, -ne
dommerfuldmægtig	 -en, -e, -ene
dommerkendelse	 -n, -r, -rne
dommerkontor	 -et, -er, -erne
dommersæde	 -t, -r, -rne 
dommervagt	 -en, 
domorganist	 -en, -er, -erne 
dompap	 -pen, -per, -perne 
domprovst	 -en, -er, -erne
domptør	 -en, -er, -erne 
domsafsigelse	 -n, -r, -rne
domsforhandling	 -en, -er, -erne
domsmagt	 -en
domsmand	 -en, domsmænd, domsmændene 
domspraksis	 -sen, -ser el. domspraksis, -sene
domssag	 -en, -er, -erne
domstol	 -en, -e, -ene
domsudskrift	 -en el. -et, -er, -erne
domæne	 -t, -r, -rne
domænetab	 -et, domænetab, -ene 
donation	 -en, -er, -erne
donator	 -en, -er, -erne 
done	 -n, -r, -rne 
donkeykedel	 donkeykedlen, donkeykedler, donkeykedlerne 
donkeymand	 -en, donkeymænd, donkeymændene 
donkraft	 -en, -e el. -er, -ene el. -erne 
donna	 -en, -er, -erne 
donor	 -en, -er, -erne
donorregister	 donorregistret, donorregistre, donorregistrene
dont	 -en 
donut	 -ten, -s, -tene 
dopamin	 -en el. -et , 
doping	 -en, -er, -erne
dopplereffekt	 -en, -er, -erne 
dorer	 -en, -e el. dorer, -ne 
dorn	 -en, -e, -ene 
dorotealilje	 -n, -r, -rne
dosering	 -en, -er, -erne 
dosis	 -sen el. dosen, doser, doserne
dosmer	 -en, -e, -ne 
dosmerseddel	 dosmersedlen, dosmersedler, dosmersedlerne 
dossering	 -en, -er, -erne 
dossier	 -et, -er, -erne 
double	 -n, -r, -rne 
doubletest	 -en, -s el. doubletest, -ene 
doubleton	 -en, -er, -erne 
doughnut	 -ten, -s, -tene 
douglasgran	 -en, -er, -erne 
doula	 -en, -er, -erne 
dovendidrik	 -ken, -ker, -kerne
dovendyr	 -et, dovendyr, -ene 
dovenkrop	 -pen, -pe, -pene 
dovenlars	 -en, -er, -erne
dovenskab	 -en
dowlas	 -sen el. -set, -ser, -serne 
download	 -et, -s, -ene
downloading	 -en, -er, -erne
downperiode	 -n, -r, -rne
doyen	 -en, -er, -erne 
dozer	 -en, -e, -ne 
drab	 -et, drab, -ene
drabant	 -en, -er, -erne 
drabantby	 -en, -er, -erne 
drabsmand	 -en, drabsmænd, drabsmændene
drabssag	 -en, -er, -erne
drageblod	 -et , 
drageflyver	 -en, -e, -ne 
drageflyvning	 -en
dragelse	 -n, -r, -rne 
dragering	 -en, -er, -erne 
dragkiste	 -n, -r, -rne 
dragning	 -en, -er, -erne 
dragon	 -en, -er, -erne 
dragshow	 -et, -s el. dragshow, -ene
dragster	 -en, -e, -ne 
dragt	 -en, -er, -erne
drakme	 -n, -r, -rne 
dralon	 -en el. -et 
dram	 -men, -me el. -mer, -mene el. -merne 
drama	 -et, -er, -erne
dramadokumentarisme	 -n
dramatik	 -ken
dramatiker	 -en, -e, -ne
dramatisering	 -en, -er, -erne
dramaturg	 -en, -er, -erne 
dramaturgi	 -en, -er, -erne 
dramaturgiat	 -et, -er, -erne 
dranker	 -en, -e, -ne
drapa	 -en el. -et, -er, -erne 
draperi	 -et, -er, -erne 
drapering	 -en, -er, -erne
draphavre	 -n 
dravat	 -en, -er, -erne 
drej	 -et, drej, -ene 
drejebog	 -en, drejebøger, drejebøgerne
drejebænk	 -en, -e, -ene
drejefod	 -en, drejefødder, drejefødderne 
drejeknap	 -pen, -per, -perne
drejelire	 -n, -r, -rne 
drejer	 -en, -e, -ne 
drejeri	 -et, -er, -erne 
drejescene	 -n, -r, -rne 
drejeskive	 -n, -r, -rne
drejespid	 -det, drejespid, -dene
drejespyd	 -det, drejespyd, -dene
drejestol	 -en, -e, -ene
drejesyge	 -n 
drejl	 -et, -er, -erne 
drejning	 -en, -er, -erne
dreng	 -en, -e, -ene
drengedrøm	 -men, -me, -mene
drengegruppe	 -n, -r, -rne
drengenavn	 -et, -e, -ene
drengerøv	 -en, -e, -ene
drengestreg	 -en, -er, -erne
drengeår	 -ene 
dress	 -et, dress, -ene 
dresscode	 -n, -s 
dressering	 -en, -er, -erne
dressing	 -en, -er, -erne
dressmand	 -en, dressmænd, dressmændene 
dressur	 -en, -er, -erne
dressør	 -en, -er, -erne 
dribling	 -en, -er, -erne
driftsbudget	 -tet, -ter, -terne
driftsforstyrrelse	 -n, -r, -rne
driftsingeniør	 -en, -er, -erne
driftskapital	 -en, -er, -erne
driftsleder	 -en, -e, -ne
driftsomkostning	 -en, -er, -erne
driftsregnskab	 -et, -er, -erne
driftssikring	 -en, -er, -erne
driftsøkonomi	 -en, -er, -erne
drikkeautomat	 -en, -er, -erne
drikkebror	 -en el. drikkebroderen, drikkebrødre, drikkebrødrene
drikkegilde	 -t, -r, -rne
drikkeglas	 -set, drikkeglas, -sene
drikkelag	 -et, drikkelag, -ene 
drikkelse	 -n
drikkepenge	 -ne
drikkeri	 -et 
drikkeskilling	 -en, -er, -erne 
drikkevand	 -et, 
drikkevare	 -n, -r, -rne
drikkevise	 -n, -r, -rne
drikkeyoghurt	 -en, -er, -erne
drikning	 -en, -er, -erne
drikoffer	 drikofret, drikofre, drikofrene 
drilbor	 -et, drilbor, -ene
drillepind	 -en, -e, -ene
drilleri	 -et, -er, -erne
drilning	 -en 
drink	 -en, -s, -sene
dristighed	 -en, -er, -erne
drittel	 dritlen, dritler, dritlerne 
drivaksel	 drivakslen, drivaksler, drivakslerne
drivanker	 drivankret, drivankre, drivankrene 
drivbænk	 -en, -e, -ene 
driveinbiograf	 -en, -er, -erne
driveri	 -et, -er, -erne 
driverliv	 -et
drivert	 -en, -er, -erne 
drivfjeder	 -en, drivfjedre, drivfjedrene 
drivgarn	 -et, drivgarn, -ene
drivgas	 -sen, -ser, -serne 
drivhjul	 -et, drivhjul, -ene 
drivhus	 -et, -e, -ene
drivhuseffekt	 -en
drivhusgas	 -sen, -ser, -serne
drivhusplante	 -n, -r, -rne
drivis	 -en 
drivkraft	 -en, drivkræfter, drivkræfterne
drivmiddel	 drivmidlet, drivmidler, drivmidlerne
drivnet	 -tet, drivnet, -tene
drivning	 -en, -er, -erne 
drivrem	 -men, -me, -mene
drivtømmer	 -et
drivvod	 -det, drivvod, -dene 
drivværk	 -et, -er, -erne 
droge	 -n, -r, -rne 
drogist	 -en, -er, -erne 
dromedar	 -en, -er, -erne
drone	 -n, -r, -rne
dronning	 -en, -er, -erne
dronningerige	 -t, -r, -rne
dronningerunde	 -n, -r, -rne
dronte	 -n, -r, -rne 
dropbold	 -en, -e, -ene 
dropning	 -en, -er, -erne
dropout	 -en, -s, -ene 
drosche	 -n, -r, -rne 
droske	 -n, -r, -rne 
drosling	 -en, -er, -erne
drossel	 droslen, drosler, droslerne 
drosselspole	 -n, -r, -rne 
drot	 -ten, -ter, -terne drude	 -n, -r, -rne 
drudefod	 -en, drudefødder, drudefødderne 
drue	 -n, -r, -rne
drueagurk	 -en, -er, -erne
druehyld	 -en, druehyld, -ene
drueklase	 -n, -r, -rne
druemunke	 -n, -r, -rne 
druesaft	 -en, -er, -erne
druesukker	 -et
druesyre	 -n, -r, -rne
drug	 -s, -sene , 
druide	 -n, -r, -rne 
druk	 
drukgilde	 -t, -r, -rne
drukkenbolt	 -en, -e, -ene
drukkenskab	 -en
drukmås	 -en, -e, -ene
druknedød	 -en
drukneulykke	 -n, -r, -rne
drukning	 -en
druktur	 -en, -e, -ene
druser	 -en, -e, -ne 
dryade	 -n, -r, -rne 
drypning	 -en, -er, -erne
dryppert	 -en, -er, -erne 
drypsten	 -en, drypsten, -ene
dryptørring	 -en
drypvanding	 -en, -er, -erne
drysning	 -en, -er, -erne
dræber	 -en, -e, -ne
dræberblik	 -ket, -ke, -kene
dræberhval	 -en, -er, -erne
dræbersnegl	 -en, -e, -ene
dræg	 -et, dræg, -ene 
drægtighed	 -en, 
dræning	 -en, -er, -erne
drænrør	 -et, drænrør, -ene
drænvand	 -et
dræsine	 -n, -r, -rne 
drøbel	 drøblen, drøbler, drøblerne 
drøftelse	 -n, -r, -rne
drøjde	 -n
drøjhed	 -en, -er, -erne
drøm	 -men, -me, -mene
drømmekage	 -n, -r, -rne
drømmer	 -en, -e, -ne
drømmeri	 -et, -er, -erne
drømmeseng	 -en, -e, -ene
drømmeslot	 -tet, -te, -tene
drømmestudie	 -t, -r, -rne
drømmesyn	 -et, -er el. drømmesyn, -ene 
drømmetyder	 -en, -e, -ne
drømmetydning	 -en, -er, -erne
drømmeverden	 -en, drømmeverdner, drømmeverdnerne
drønnert	 -en, -er, -erne 
drøvling	 -en, -er, -erne
drøvtygger	 -en, -e, -ne
drøvtyggeri	 -et, -er, -erne
drøvtygning	 -en
dråbe	 -n, -r, -rne
dråbefanger	 -en, -e, -ne
dråbetæller	 -en, -e, -ne 
dualisme	 -n, -r, -rne 
dualist	 -en, -er, -erne 
dualitet	 -en, -er, -erne 
duatlet	 -en, -er, -erne 
dubber	 -en, -e, -ne 
dubbing	 -en, -er, -erne
dublant	 -en, -er, -erne 
dubleant	 -en, -er, -erne 
dublering	 -en, -er, -erne
dublet	 -ten, -ter, -terne 
dubling	 -en, -er, -erne 
duchesse	 -n, -r, -rne 
due	 -n, -r, -rne
duefalk	 -en, -e, -ene
duehøg	 -en, -e, -ene
duel	 -len, -ler, -lerne
duelighedsprøve	 -n, -r, -rne
duelighedstegn	 -et, duelighedstegn, -ene
duellant	 -en, -er, -erne 
duellering	 -en, -er, -erne
duerik	 -ken, -ker, -kerne 
dueslag	 -et, dueslag, -ene 
duet	 -ten, -ter, -terne
dueurt	 -en, -er el. dueurt, -ene
duffelcoat	 -en, -er el. -s, -ene 
dugperle	 -n, -r, -rne
dugpunkt	 -et, -er, -erne
dugrude	 -n, -r, -rne
dugt	 -en, -er, -erne 
dukat	 -en, -er, -erne 
dukkebarn	 -et, dukkebørn, dukkebørnene
dukkefilm	 -en, dukkefilm, -ene
dukkefører	 -en, -e, -ne
dukkeføring	 -en, -er, -erne
dukkehus	 -et, -e, -ene
dukkemager	 -en, -e, -ne
dukkert	 -en, -er, -erne
dukkespil	 -let, dukkespil, -lene
dukkespiller	 -en, -e, -ne
dukketeater	 dukketeatret, dukketeatre, dukketeatrene
dukketøj	 -et
dukkevogn	 -en, -e, -ene
duks	 -en, -e, -ene
duktilitet	 -en 
dumhed	 -en, -er, -erne
dummebøde	 -n, -r, -rne 
dummepeter	 -en, -e, -ne 
dummerhoved	 -et, -er, -erne 
dummy	 -en, -er, -erne 
dummyspiller	 -en, -e, -ne 
dumpekandidat	 -en, -er, -erne
dumpekarakter	 -en, -er, -erne
dumpeprocent	 -en, -er, -erne
dumper	 -en, -e el. -s, -ne 
dumping	 -en, -er, -erne 
dumpning	 -en, -er, -erne 
dumrian	 -en, -er, -erne
dun	 -et, dun, -ene
dunder	 -et 
dundertale	 -n, -r, -rne
dundyne	 -n, -r, -rne
dunhammer	 -en, -e el. dunhammer, -ne 
dunjakke	 -n, -r, -rne
dunst	 -en, -er, -erne 
duntæppe	 -t, -r, -rne
duo	 -en, -er, -erne 
duodecimalsystem	 -et, -er, -erne 
duodes	 -en, -er, -erne 
duopol	 -et, -er, -erne 
dupering	 -en, -er, -erne
duplicering	 -en, -er, -erne
duplik	 -ken, -ker, -kerne 
duplikat	 -et, -er, -erne 
duplikation	 -en, -er, -erne 
duplikator	 -en, -er, -erne 
duplikering	 -en, -er, -erne
dupning	 -en, -er, -erne
duppedit	 -ten, -ter, -terne
dupsko	 -en, dupsko, -ene 
durabilitet	 -en 
durskala	 -en, -er, -erne
durumhvede	 -n
durumrulle	 -n, -r, -rne
dusin	 -et, dusin, -ene 
dusk	 -en, -e, -ene
dusør	 -en, -er, -erne
duvetine	 -n, -r, -rne 
duvning	 -en, -er, -erne
dvale	 -n
dvaletilstand	 -en, -e, -ene
dvd	 DVD’en, DVD’er, DVD’erne
dværg	 -en, -e, -ene
dværgbirk	 -en, -e, -ene
dværgeflok	 -ken, -ke, -kene
dværgfolk	 -et, dværgfolk, -ene
dværghøne	 -n, dværghøns, dværghønsene 
dværgpapegøje	 -n, -r, -rne
dværgpil	 -en, -e, -ene
dværgplanet	 -en, -er, -erne dværgtræ	 -et, -er, -erne
dværgvækst	 -en
dybbjergart	 -en, -er, -erne
dybde	 -n, -r, -rne
dybdeboring	 -en, -er, -erne
dybdemåler	 -en, -e, -ne
dybdemåling	 -en, -er, -erne
dybdepsykolog	 -en, -er, -erne
dybdepsykologi	 -en, -er, -erne
dybdestruktur	 -en, -er, -erne
dybfryse	 -r, dybfrøs, dybfrosset 
dybfrost	 -en
dybfrostvare	 -n, -r, -rne
dybfrysning	 -en
dybgang	 -en
dybgående	 -t, -r, -rne
dybhav	 -et, 
dybkøling	 -en
dybsindighed	 -en, -er, -erne
dybsø	 -en
dybtryk	 -ket , 
dybvand	 -et, 
dybvandsbombe	 -n, -r, -rne
dybvandsfisk	 -en, dybvandsfisk, -ene
dybvandshummer	 -en, -e, -ne 
dyd	 -en, -er, -erne
dydsdragon	 -en, -er, -erne 
dydsmønster	 dydsmønstret, dydsmønstre, dydsmønstrene
dygtiggørelse	 -n
dygtighed	 -en, -er, -erne
dyk	 -ket, dyk, -kene
dykand	 -en, dykænder, dykænderne
dykkerdragt	 -en, -er, -erne
dykkerklokke	 -n, -r, -rne 
dykkermaske	 -n, -r, -rne
dykkersyge	 -n
dykkerur	 -et, -e, -ene
dyknagle	 -n, -r, -rne 
dykning	 -en, -er, -erne
dyn	 dyn 
dynamik	 -ken
dynamit	 -ten, 
dynamo	 -en, -er, -erne 
dynamolygte	 -n, -r, -rne
dynasti	 -et, -er, -erne 
dynd	 -et
dyndsmerling	 -en, -er, -erne 
dyndspringer	 -en, -e, -ne 
dyndurt	 -en, -er el. dyndurt, -ene 
dyne	 -n, -r, -rne
dynebetræk	 -ket, dynebetræk, -kene
dynejakke	 -n, -r, -rne
dyneløfter	 -en, -e, -ne 
dyneløfteri	 -et, -er, -erne 
dynevår	 -et, dynevår, -ene 
dypkoger	 -en, -e, -ne
dypning	 -en, -er, -erne
dyppekoger	 -en, -e, -ne
dyppelse	 -n, -r, -rne 
dyreart	 -en, -er, -erne
dyreavl	 -en
dyrebeskyttelse	 -n, 
dyrefabel	 dyrefablen, dyrefabler, dyrefablerne
dyreforsøg	 -et, dyreforsøg, -ene
dyrehandel	 dyrehandlen, dyrehandler, dyrehandlerne
dyrehave	 -n, -r, -rne 
dyrehold	 -et 
dyreklinik	 -ken, -ker, -kerne
dyrekreds	 -en, -e, -ene
dyrekølle	 -n, -r, -rne
dyrepark	 -en, -er, -erne
dyrepasser	 -en, -e, -ne
dyrerige	 -t
dyreryg	 -gen, -ge, -gene
dyrespor	 -et, dyrespor, -ene
dyretæmmer	 -en, -e, -ne
dyrevelfærd	 -en el. -et, 
dyreværn	 -et, 
dyrkelse	 -n 
dyrker	 -en, -e, -ne
dyrkning	 -en, 
dyrlæge	 -n, -r, -rne
dyrplager	 -en, -e, -ne
dyrplageri	 -et, -er, -erne
dyrskue	 -t, -r, -rne
dyrtid	 -en, -er, -erne 
dyrtidsregulering	 -en, -er, -erne
dyse	 -n, -r, -rne 
dysenteri	 -en 
dysfasi	 -en 
dysfatiker	 -en, -e, -ne 
dysfunktion	 -en, -er, -erne 
dysleksi	 -en 
dyslektiker	 -en, -e, -ne 
dyspepsi	 -en 
dyst	 -en, -er, -erne 
dystopi	 -en, -er, -erne 
dystrofi	 -en, -er, -erne 
dyvel	 dyvlen, dyvler, dyvlerne 
dyvelsdræk	 -ket 
dæk	 -ket, dæk, -kene
dækblad	 -et, -e, -ene  
dækfarve	 -n, -r, -rne
dækfjer	 -en, dækfjer, -ene
dækken	 -et, -er, -erne
dækkeserviet	 -ten, -ter, -terne
dækketallerken	 -en, dækketallerkner, dækketallerknerne
dækketøj	 -et , 
dækliste	 -n, -r, -rne
dækmole	 -n, -r, -rne
dæknavn	 -et, -e, -ene
dækning	 -en, -er, -erne
dæksblad	 -et, -e, -ene  
dæksbåd	 -en, -e, -ene
dæksdreng	 -en, -e, -ene
dæksel	 dækslet, dæksler, dækslerne
dækslast	 -en, -er, -erne
dækslip	 -pet 
dæksmand	 -en, dæksmænd, dæksmændene
dæksmandskab	 -et, -er, -erne
dæksplads	 -en, -er, -erne
dæksstol	 -en, -e, -ene 
dækstol	 -en, -e, -ene 
dæksæd	 -en
dæktryk	 -ket, dæktryk, -kene
dækvinge	 -n, -r, -rne 
dæmning	 -en, -er, -erne
dæmon	 -en, -er, -erne
dæmoni	 -en
dæmonisering	 -en, -er, -erne
dæmpe	 -r, -de, -t
dæmpning	 -en, -er, -erne
dæmring	 -en, 
dø	 dør, døde, død  el. døet døbefont	 -en, -e el. -er, -ene el. -erne
døbenavn	 -et, -e, -ene
døber	 -en, -e, -ne
dødbider	 -en, -e, -ne 
dødbideri	 -et
dødbold	 -en, -e, -ene 
dødebog	 -en, dødebøger, dødebøgerne 
dødedans	 -en, -e, -ene
dødelighed	 -en, 
dødeliste	 -n, -r, -rne  
dødemandsknap	 -pen, -per, -perne 
dødfødsel	 dødfødslen, dødfødsler, dødfødslerne
dødis	 -en , 
dødmandsknap	 -pen, -per, -perne 
dødning	 -en, -e el. -er, -ene el. -erne
dødningehoved	 -et, -er, -erne
dødningehånd	 -en, dødningehænder, dødningehænderne 
dødningeur	 -et, -e, -ene 
dødpunkt	 -et, -er, -erne 
dødsangst	 -en
dødsannonce	 -n, -r, -rne
dødsattest	 -en, -er, -erne
dødsbo	 -et, -er, -erne
dødscelle	 -n, -r, -rne 
dødsdag	 -en, -e, -ene
dødsdom	 -men, -me, -mene
dødsdrift	 -en
dødsdrom	 -en, -er, -erne 
dødsfald	 -et, dødsfald, -ene
dødsfjende	 -n, -r, -rne
dødsforagt	 -en
dødsformodningsdom	 -men, -me, -mene
dødsfælde	 -n, -r, -rne
dødshjælp	 -en
dødskamp	 -en, -e, -ene
dødskriterie	 -t, -r, -rne
dødskørsel	 dødskørslen, dødskørsler, dødskørslerne
dødsleje	 -t, -r, -rne
dødsliste	 -n, -r, -rne  
dødsmaske	 -n, -r, -rne
dødsmesse	 -n, -r, -rne
dødsmetal	 -len , 
dødsoffer	 dødsofret, dødsofre, dødsofrene
dødspatrulje	 -n, -r, -rne
dødsrige	 -t, -r, -rne
dødsrute	 -n, -r, -rne
dødssejler	 -en, -e, -ne 
dødsspring	 -et, dødsspring, -ene
dødssted	 -et, -er, -erne
dødsstivhed	 -en
dødsstraf	 -fen, -fe, -fene
dødsstund	 -en
dødsstød	 -et, dødsstød, -ene
dødssynd	 -en, -er, -erne
dødstegn	 -et, dødstegn, -ene
dødstrussel	 dødstruslen, dødstrusler, dødstruslerne
dødsulykke	 -n, -r, -rne
dødsår	 -et, dødsår, -ene
dødsårsag	 -en, -er, -erne
dødvande	 -t
dødvægt	 -en, -e, -ene
døgenigt	 -en, -e el. -er, -ene el. -erne 
døgling	 -en, -er, -erne 
døgn	 -et, døgn, -ene
døgnboks	 -en, -e, -ene
døgncenter	 døgncentret, døgncentre, døgncentrene
døgndrift	 -en
døgner	 -en, -e, -ne 
døgnflue	 -n, -r, -rne
døgninstitution	 -en, -er, -erne
døgnkiosk	 -en, -er, -erne
døgnpleje	 -n
døgnrytme	 -n, -r, -rne
døgnvagt	 -en, -er, -erne
døgnåbning	 -en
dømmekraft	 -en
dømmesyge	 -n
dønning	 -en, -er, -erne 
dørfløj	 -en, -e, -ene
dørfylding	 -en, -er, -erne
dørfyldning	 -en, -er, -erne
dørg	 -en, dørg, -ene 
dørgerigt	 -en, -er, -erne 
dørgreb	 -et, dørgreb, -ene
dørhammer	 -en, dørhamre, dørhammerne el. dørhamrene
dørhængsel	 dørhængslet, dørhængsler, dørhængslerne
dørk	 -en, -e, -ene 
dørkarm	 -en, -e, -ene
dørkikkert	 -en, -er, -erne 
dørklokke	 -n, -r, -rne
dørlukker	 -en, -e, -ne
dørmand	 -en, dørmænd, dørmændene
dørmåtte	 -n, -r, -rne
dørsalg	 -et, dørsalg, -ene
dørslag	 -et, dørslag, -ene 
dørspion	 -en, -er, -erne
dørsprække	 -n, -r, -rne
dørstopper	 -en, -e, -ne
dørsælger	 -en, -e, -ne
dørtelefon	 -en, -er, -erne
dørtrin	 -et, dørtrin, -ene
dørtærskel	 dørtærsklen, dørtærskler, dørtærsklerne
dørvogter	 -en, -e, -ne
døråbner	 -en, -e, -ne
døråbning	 -en, -er, -erne
døs	 -en
døvelærer	 -en, -e, -ne
døveskole	 -n, -r, -rne
døvnælde	 -n, -r, -rne 
då	 -en, -er, -erne 
dåb	 -en, dåb, -ene
dåbsattest	 -en, -er, -erne
dåbsfad	 -et, -e, -ene
dåbshandling	 -en, -er, -erne
dåbskjole	 -n, -r, -rne
dåbsritual	 -et, -er, -erne
dåbsvidne	 -t, -r, -rne
dåd	 -en 
dådskraft	 -en 
dådyr	 -et, dådyr, -ene
dådyrkølle	 -n, -r, -rne
dåhind	 -en, -e el. -er, -ene el. -erne 
dåhjort	 -en, -e, -ene 
dåkalv	 -en, -e, -ene
dålam	 -met, dålam, -mene
dårekiste	 -n, -r, -rne 
dårligdom	 -men, -me, -mene
dårskab	 -en, -er, -erne 
dåse	 -n, -r, -rne
dåselatter	 -en
dåsemad	 -en
dåseåbner	 -en, -e, -ne
dåvildt	 -et
e	 E’et, E’er, E’erne 
eagle	 -n, -r el. -s, -rne 
ebeltofter	 -en, -e, -ne
ebola	 -en , 
ebonit	 -ten , 
eclair	 -en, eclair, -ene 
ecstasy	 -en, 
ecuadorianer	 -en, -e, -ne
edamamebønne	 -n, -r, -rne
edb	 EDB’en 
eddadigt	 -et, -e, -ene 
edder	 -en 
edderdun	 -et, edderdun, -ene
edderfugl	 -en, -e, -ene
edderkop	 -pen, -per, -perne
edderkoppespind	 -et, edderkoppespind, -ene
edderkoppeurt	 -en, -er el. edderkoppeurt, -ene
eddike	 -n, -r, -rne
eddikesyre	 -n
edelweiss	 -en, edelweiss, -ene 
edikt	 -et, -er, -erne 
editering	 -en, -er, -erne
edition	 -en, -er, -erne 
edsaflæggelse	 -n, -r, -rne
efeu	 -en, -er el. efeu, -ene 
effekt	 -en, -er, -erne
effektivisering	 -en, -er, -erne
effektivitet	 -en, 
effektuering	 -en, -er, -erne
efor	 -en, -er, -erne 
efterabe	 -r, -de, -t
efterabelse	 -n, -r, -rne
efterabning	 -en, -er, -erne
efterbehandling	 -en, -er, -erne
efterbetaling	 -en, -er, -erne
efterbevilling	 -en, -er, -erne
efterbrænder	 -en, -e, -ne 
efterbrænding	 -en, -er, -erne
efterbyrd	 -en, -er, -erne 
efterbørs	 -en, -er, -erne 
efterdatering	 -en, -er, -erne
efterdønning	 -en, -er, -erne 
efterfest	 -en, -er, -erne
efterforsker	 -en, -e, -ne
efterforskning	 -en, -er, -erne
efterfødsel	 efterfødslen, efterfødsler, efterfødslerne
efterfølge	 -r, efterfulgte, efterfulgt
efterfølgelse	 -n, 
eftergivelse	 -n, -r, -rne
eftergivenhed	 -en, 
eftergørelse	 -n, -r, -rne
eftergøring	 -en, -er, -erne
efterisolering	 -en, -er, -erne
efterklang	 -en, -e, -ene
efterkommer	 -en, -e, -ne
efterkrav	 -et, efterkrav, -ene
efterkrigstid	 -en, -er, -erne
efterkritik	 -ken, -ker, -kerne
efterladelse	 -n, 
efterladenhed	 -en 
efterladenskab	 -et, -er, -erne 
efterlevelse	 -n, 
efterlignelse	 -n, -r, -rne
efterligner	 -en, -e, -ne
efterligning	 -en, -er, -erne
efterliv	 -et, efterliv, -ene 
efterlysning	 -en, -er, -erne
efterløn	 -nen, 
efterlønner	 -en, -e, -ne
eftermand	 -en, eftermænd, eftermændene 
eftermarked	 -et, -er, -erne 
eftermiddag	 -en, -e, -ene
eftermiddagskaffe	 -n
eftermodning	 -en, -er, -erne
eftermæle	 -t, -r, -rne
eftermørkning	 -en
efternavn	 -et, -e, -ene
efternøler	 -en, -e, -ne
efterord	 -et, efterord, -ene 
efterplaprer	 -en, -e, -ne
efterprøvelse	 -n, -r, -rne
efterrationalisering	 -en, -er, -erne
efterregning	 -en, -er, -erne
efterret	 -ten, -ter, -terne 
efterretning	 -en, -er, -erne
efterretningstjeneste	 -n, -r, -rne
eftersendelse	 -n, -r, -rne
eftersending	 -en, -er, -erne
eftersidder	 -en, -e, -ne
eftersidning	 -en, -er, -erne
efterskole	 -n, -r, -rne
efterskrift	 -en el. -et, -er, -erne
efterskælv	 -et, efterskælv, -ene 
efterslag	 -et, efterslag, -ene 
efterslukning	 -en, -er, -erne
efterslæb	 -et, efterslæb, -ene
efterslægt	 -en, -er, -erne efterslæt	 -ten el. -tet, efterslæt, -tene 
eftersmag	 -en
eftersmæk	 -ket, eftersmæk, -kene 
eftersnak	 -ken
eftersnakker	 -en, -e, -ne
eftersommer	 -en, eftersomre, eftersomrene
efterspil	 -let, efterspil, -lene
eftersporing	 -en, -er, -erne
efterspænding	 -en, -er, -erne
efterspørgsel	 efterspørgslen, efterspørgsler, efterspørgslerne
efterstræbelse	 -n, -r, -rne
eftersyn	 -et, eftersyn, -ene
eftersynkronisering	 -en, -er, -erne
eftersøgning	 -en, -er, -erne
eftertackling	 -en, -er, -erne
eftertakling	 -en, -er, -erne
eftertanke	 -n, -r, -rne
eftertid	 -en
eftertragtelse	 -n
eftertryk	 -ket, eftertryk, -kene
eftertænding	 -en, -er, -erne 
efteruddannelse	 -n, -r, -rne
efterve	 -en, -er, -erne 
efterverden	 -en 
eftervirkning	 -en, -er, -erne
eftervisning	 -en, -er, -erne
efterår	 -et, efterår, -ene
efterårsferie	 -n, -r, -rne
efterårsjævndøgn	 -et, efterårsjævndøgn, -ene
efterårstid	 -en
eg	 -en, -e, -ene
egalisering	 -en, -er, -erne
egalitet	 -en 
egebark	 -en
egeløv	 -et
egenart	 -en 
egenbetaling	 -en, -er, -erne
egendynamik	 -ken
egeninteresse	 -n, -r, -rne
egenkapital	 -en, -er, -erne 
egenkontrol	 -len, -ler, -lerne
egennavn	 -et, -e, -ene
egennytte	 -n 
egenpension	 -en, -er, -erne 
egenproduktion	 -en, -er, -erne
egensind	 -et 
egenskab	 -en, -er, -erne
egenvilje	 -n, -r, -rne 
egenvægt	 -en 
egenværd	 -et 
egepur	 -ret, egepur, -rene 
egern	 -et, egern, -ene
egetforbrug	 -et
egetliv	 -et, egetliv, -ene 
eghjort	 -en, -e, -ene 
egn	 -en, -e, -ene
egnsteater	 egnsteatret, egnsteatre, egnsteatrene
egnsudvikling	 -en, -er, -erne
ego	 -et, -er, -erne
egocentri	 -en 
egocentricitet	 -en 
egocentriker	 -en, -e, -ne 
egoisme	 -n
egoist	 -en, -er, -erne
egotripper	 -en, -e, -ne
egypter	 -en, -e, -ne
